NO,ph,distance,arus,unixtime,time
10117,4.86892,81.3887,0,1748988126,6/4/2025 5:02
10118,4.93799,81.3773,0,1748988129,6/4/2025 5:02
10119,4.92072,81.3744,0,1748988132,6/4/2025 5:02
10120,4.92072,81.3662,0,1748988135,6/4/2025 5:02
10121,4.92072,81.3581,0,1748988139,6/4/2025 5:02
10122,4.93799,81.3554,0,1748988142,6/4/2025 5:02
10123,5.05887,81.4216,0,1748988145,6/4/2025 5:02
10124,5.02433,81.4178,0,1748988148,6/4/2025 5:02
10125,4.97253,81.4171,0,1748988151,6/4/2025 5:02
10126,5.00706,81.4161,0,1748988154,6/4/2025 5:02
10127,5.05887,81.4104,0,1748988157,6/4/2025 5:02
10128,4.93799,81.4066,0,1748988160,6/4/2025 5:02
10129,4.9898,81.4024,0,1748988164,6/4/2025 5:02
10130,5.07614,81.4031,0,1748988167,6/4/2025 5:02
10131,5.00706,81.4044,0,1748988170,6/4/2025 5:02
10132,5.02433,81.4038,0,1748988173,6/4/2025 5:02
10133,4.88619,81.4037,0,1748988176,6/4/2025 5:02
10134,4.9898,81.4062,0,1748988179,6/4/2025 5:02
10135,4.95526,81.3584,0,1748988182,6/4/2025 5:03
10136,5.09341,81.4183,0,1748988185,6/4/2025 5:03
10137,4.9898,81.4224,0,1748988189,6/4/2025 5:03
10138,4.95526,81.4274,0,1748988192,6/4/2025 5:03
10139,5.02433,81.4313,0,1748988195,6/4/2025 5:03
10140,4.95526,81.4344,0,1748988198,6/4/2025 5:03
10141,4.9898,81.4386,0,1748988201,6/4/2025 5:03
10142,0,0,0,1748989978,6/4/2025 5:32
10143,5.01,81.48,0,1748988220,6/4/2025 5:03
10144,4.99,81.49,0,1748988225,6/4/2025 5:03
10145,5.06,81.49,0,1748988230,6/4/2025 5:03
10146,5.01,81.49,0,1748988235,6/4/2025 5:03
10147,4.99,81.5,0,1748988240,6/4/2025 5:04
10148,4.96,81.5,0,1748988245,6/4/2025 5:04
10149,5.04,81.5,0,1748988250,6/4/2025 5:04
10150,4.97,81.5,0,1748988255,6/4/2025 5:04
10151,4.96,81.5,0,1748988261,6/4/2025 5:04
10152,5.01,81.5,0,1748988266,6/4/2025 5:04
10153,5.09,81.5,0,1748988271,6/4/2025 5:04
10154,5.01,81.5,0,1748988276,6/4/2025 5:04
10155,4.99,81.5,0,1748988281,6/4/2025 5:04
10156,5.08,81.5,0,1748988302,6/4/2025 5:05
10157,5.08,81.49,0,1748988307,6/4/2025 5:05
10158,5.02,81.48,0,1748988312,6/4/2025 5:05
10159,4.99,81.47,0,1748988318,6/4/2025 5:05
10160,4.99,81.46,0,1748988323,6/4/2025 5:05
10161,5.02,81.45,0,1748988328,6/4/2025 5:05
10162,4.92,81.44,0,1748988333,6/4/2025 5:05
10163,5.08,81.42,0,1748988338,6/4/2025 5:05
10164,5.02,81.4,0,1748988343,6/4/2025 5:05
10165,4.94,81.38,0,1748988348,6/4/2025 5:05
10166,4.99,81.36,0,1748988353,6/4/2025 5:05
10167,5.01,81.34,0,1748988358,6/4/2025 5:05
10168,5.02,81.28,0,1748988380,6/4/2025 5:06
10169,5.09,81.27,0,1748988385,6/4/2025 5:06
10170,5.01,81.26,0,1748988390,6/4/2025 5:06
10171,5.02,81.26,0,1748988395,6/4/2025 5:06
10172,5.04,81.25,0,1748988400,6/4/2025 5:06
10173,5.04,81.24,0,1748988405,6/4/2025 5:06
10174,5.01,81.22,0,1748988410,6/4/2025 5:06
10175,5.08,81.21,0,1748988415,6/4/2025 5:06
10176,5.04,81.19,0,1748988421,6/4/2025 5:07
10177,5.06,81.17,0,1748988426,6/4/2025 5:07
10178,5.02,81.15,0,1748988431,6/4/2025 5:07
10179,5.02,81.14,0,1748988436,6/4/2025 5:07
10180,4.96,81.04,0,1748988457,6/4/2025 5:07
10181,4.97,81.04,0,1748988462,6/4/2025 5:07
10182,4.99,81.03,0,1748988467,6/4/2025 5:07
10183,4.96,81.03,0,1748988473,6/4/2025 5:07
10184,4.96,81.03,0,1748988478,6/4/2025 5:07
10185,5.01,81.03,0,1748988483,6/4/2025 5:08
10186,4.94,81.02,0,1748988488,6/4/2025 5:08
10187,5.01,81.02,0,1748988493,6/4/2025 5:08
10188,4.96,81.02,0,1748988498,6/4/2025 5:08
10189,4.92,81.03,0,1748988503,6/4/2025 5:08
10190,5.01,81.03,0,1748988508,6/4/2025 5:08
10191,5.06,81.04,0,1748988513,6/4/2025 5:08
10192,5.02,81.13,0,1748988535,6/4/2025 5:08
10193,5.08,81.09,0,1748988540,6/4/2025 5:09
10194,5.02,81.13,0,1748988545,6/4/2025 5:09
10195,5.08,81.13,0,1748988550,6/4/2025 5:09
10196,5.06,81.17,0,1748988556,6/4/2025 5:09
10197,5.04,81.16,0,1748988561,6/4/2025 5:09
10198,4.96,81.15,0,1748988566,6/4/2025 5:09
10199,4.87,81.16,0,1748988571,6/4/2025 5:09
10200,5.13,81.12,0,1748988576,6/4/2025 5:09
10201,4.99,81.17,0,1748988581,6/4/2025 5:09
10202,5.04,81.18,0,1748988586,6/4/2025 5:09
10203,5.02,81.18,0,1748988591,6/4/2025 5:09
10204,4.85,81.23,0,1748988613,6/4/2025 5:10
10205,5.01,81.24,0,1748988618,6/4/2025 5:10
10206,5.09,81.25,0,1748988623,6/4/2025 5:10
10207,4.87,81.25,0,1748988628,6/4/2025 5:10
10208,5.04,81.25,0,1748988633,6/4/2025 5:10
10209,4.94,81.25,0,1748988638,6/4/2025 5:10
10210,5.02,81.25,0,1748988643,6/4/2025 5:10
10211,5.01,81.26,0,1748988648,6/4/2025 5:10
10212,5.13,81.26,0,1748988653,6/4/2025 5:10
10213,5.09,81.27,0,1748988659,6/4/2025 5:10
10214,5.06,81.27,0,1748988664,6/4/2025 5:11
10215,5.13,81.27,0,1748988669,6/4/2025 5:11
10216,5.08,81.24,0,1748988690,6/4/2025 5:11
10217,5.09,81.24,0,1748988695,6/4/2025 5:11
10218,5.08,81.23,0,1748988700,6/4/2025 5:11
10219,5.04,81.23,0,1748988705,6/4/2025 5:11
10220,5.2,81.22,0,1748988710,6/4/2025 5:11
10221,5.11,81.22,0,1748988716,6/4/2025 5:11
10222,4.99,81.22,0,1748988721,6/4/2025 5:12
10223,5.04,81.22,0,1748988726,6/4/2025 5:12
10224,5.06,81.22,0,1748988731,6/4/2025 5:12
10225,5.09,81.21,0,1748988736,6/4/2025 5:12
10226,5.06,81.21,0,1748988741,6/4/2025 5:12
10227,5.06,81.2,0,1748988746,6/4/2025 5:12
10228,5.16,81.19,0,1748988767,6/4/2025 5:12
10229,5.08,81.19,0,1748988772,6/4/2025 5:12
10230,5.09,81.18,0,1748988778,6/4/2025 5:12
10231,5.08,81.18,0,1748988783,6/4/2025 5:13
10232,5.11,81.18,0,1748988788,6/4/2025 5:13
10233,5.09,81.18,0,1748988793,6/4/2025 5:13
10234,5.21,81.18,0,1748988798,6/4/2025 5:13
10235,5.04,81.17,0,1748988803,6/4/2025 5:13
10236,5.02,81.17,0,1748988808,6/4/2025 5:13
10237,5.11,81.17,0,1748988813,6/4/2025 5:13
10238,5.06,81.16,0,1748988818,6/4/2025 5:13
10239,5.13,81.15,0,1748988824,6/4/2025 5:13
10240,5.09,81.13,0,1748988845,6/4/2025 5:14
10241,5.08,81.12,0,1748988850,6/4/2025 5:14
10242,5.13,81.11,0,1748988855,6/4/2025 5:14
10243,5.08,81.11,0,1748988860,6/4/2025 5:14
10244,5.08,81.1,0,1748988865,6/4/2025 5:14
10245,5.02,81.09,0,1748988870,6/4/2025 5:14
10246,5.01,81.1,0,1748988875,6/4/2025 5:14
10247,5.02,81.09,0,1748988881,6/4/2025 5:14
10248,5.15,81.09,0,1748988886,6/4/2025 5:14
10249,5.09,81.09,0,1748988891,6/4/2025 5:14
10250,5.11,81.1,0,1748988896,6/4/2025 5:14
10251,5.16,81.1,0,1748988901,6/4/2025 5:15
10252,5.06,81.11,0,1748988922,6/4/2025 5:15
10253,4.99,81.11,0,1748988927,6/4/2025 5:15
10254,4.96,81.1,0,1748988932,6/4/2025 5:15
10255,5.09,81.1,0,1748988938,6/4/2025 5:15
10256,5.13,81.09,0,1748988943,6/4/2025 5:15
10257,5.01,81.08,0,1748988948,6/4/2025 5:15
10258,4.96,81.08,0,1748988953,6/4/2025 5:15
10259,5.21,81.07,0,1748988958,6/4/2025 5:15
10260,4.97,81.07,0,1748988963,6/4/2025 5:16
10261,5.06,81.06,0,1748988968,6/4/2025 5:16
10262,5.11,81.06,0,1748988973,6/4/2025 5:16
10263,5.01,81.05,0,1748988979,6/4/2025 5:16
10264,5.08,81.05,0,1748989000,6/4/2025 5:16
10265,5.15,81.05,0,1748989005,6/4/2025 5:16
10266,5.13,81.06,0,1748989010,6/4/2025 5:16
10267,5.06,81.06,0,1748989015,6/4/2025 5:16
10268,5.09,81.06,0,1748989020,6/4/2025 5:17
10269,5.08,81.07,0,1748989025,6/4/2025 5:17
10270,5.09,81.07,0,1748989030,6/4/2025 5:17
10271,5.13,81.06,0,1748989036,6/4/2025 5:17
10272,5.01,81.06,0,1748989041,6/4/2025 5:17
10273,5.11,81.05,0,1748989046,6/4/2025 5:17
10274,4.99,81.06,0,1748989051,6/4/2025 5:17
10275,5.15,81.05,0,1748989056,6/4/2025 5:17
10276,5.11,81.06,0,1748989077,6/4/2025 5:17
10277,5.08,81.06,0,1748989082,6/4/2025 5:18
10278,5.16,81.07,0,1748989087,6/4/2025 5:18
10279,5.23,81.08,0,1748989093,6/4/2025 5:18
10280,5.13,81.08,0,1748989098,6/4/2025 5:18
10281,5.2,81.08,0,1748989103,6/4/2025 5:18
10282,5.08,81.08,0,1748989108,6/4/2025 5:18
10283,5.04,81.08,0,1748989113,6/4/2025 5:18
10284,5.06,81.09,0,1748989118,6/4/2025 5:18
10285,5.09,81.09,0,1748989123,6/4/2025 5:18
10286,5.15,81.09,0,1748989128,6/4/2025 5:18
10287,5.11,81.09,0,1748989134,6/4/2025 5:18
10288,5.06,81.11,0,1748989155,6/4/2025 5:19
10289,5.09,81.12,0,1748989160,6/4/2025 5:19
10290,5.09,81.13,0,1748989165,6/4/2025 5:19
10291,5.02,81.13,0,1748989170,6/4/2025 5:19
10292,5.09,81.14,0,1748989175,6/4/2025 5:19
10293,5.08,81.15,0,1748989180,6/4/2025 5:19
10294,5.13,81.15,0,1748989185,6/4/2025 5:19
10295,5.08,81.16,0,1748989191,6/4/2025 5:19
10296,5.09,81.16,0,1748989196,6/4/2025 5:19
10297,5.01,81.17,0,1748989201,6/4/2025 5:20
10298,5.04,81.17,0,1748989206,6/4/2025 5:20
10299,5.09,81.18,0,1748989211,6/4/2025 5:20
10300,4.99,81.21,0,1748989232,6/4/2025 5:20
10301,5.13,81.21,0,1748989237,6/4/2025 5:20
10302,5.13,81.23,0,1748989242,6/4/2025 5:20
10303,5.11,81.24,0,1748989247,6/4/2025 5:20
10304,5.09,81.25,0,1748989253,6/4/2025 5:20
10305,5.04,81.25,0,1748989258,6/4/2025 5:20
10306,5.2,81.25,0,1748989263,6/4/2025 5:21
10307,5.02,81.25,0,1748989268,6/4/2025 5:21
10308,5.21,81.25,0,1748989273,6/4/2025 5:21
10309,5.13,81.24,0,1748989278,6/4/2025 5:21
10310,5.09,81.24,0,1748989283,6/4/2025 5:21
10311,5.09,81.23,0,1748989288,6/4/2025 5:21
10312,5.04,81.21,0,1748989310,6/4/2025 5:21
10313,5.04,81.2,0,1748989315,6/4/2025 5:21
10314,5.13,81.2,0,1748989320,6/4/2025 5:22
10315,5.09,81.2,0,1748989325,6/4/2025 5:22
10316,5.11,81.21,0,1748989330,6/4/2025 5:22
10317,5.09,81.21,0,1748989335,6/4/2025 5:22
10318,5.13,81.21,0,1748989340,6/4/2025 5:22
10319,5.09,81.21,0,1748989345,6/4/2025 5:22
10320,5.13,81.2,0,1748989351,6/4/2025 5:22
10321,5.09,81.19,0,1748989356,6/4/2025 5:22
10322,5.09,81.18,0,1748989361,6/4/2025 5:22
10323,5.13,81.18,0,1748989366,6/4/2025 5:22
10324,5.08,81.12,0,1748989387,6/4/2025 5:23
10325,5.13,81.11,0,1748989392,6/4/2025 5:23
10326,5.06,81.1,0,1748989397,6/4/2025 5:23
10327,5.09,81.1,0,1748989402,6/4/2025 5:23
10328,5.16,81.1,0,1748989407,6/4/2025 5:23
10329,5.4,81.09,0,1748989413,6/4/2025 5:23
10330,5.06,81.09,0,1748989418,6/4/2025 5:23
10331,5.08,81.09,0,1748989423,6/4/2025 5:23
10332,5.13,81.09,0,1748989428,6/4/2025 5:23
10333,5.13,81.09,0,1748989433,6/4/2025 5:23
10334,5.2,81.09,0,1748989438,6/4/2025 5:23
10335,5.08,81.09,0,1748989443,6/4/2025 5:24
10336,5.11,81.09,0,1748989464,6/4/2025 5:24
10337,5.13,81.09,0,1748989470,6/4/2025 5:24
10338,5.15,81.1,0,1748989475,6/4/2025 5:24
10339,5.11,81.1,0,1748989480,6/4/2025 5:24
10340,5.15,81.1,0,1748989485,6/4/2025 5:24
10341,5.2,81.11,0,1748989490,6/4/2025 5:24
10342,5.15,81.11,0,1748989495,6/4/2025 5:24
10343,5.21,81.12,0,1748989500,6/4/2025 5:25
10344,5.09,81.12,0,1748989505,6/4/2025 5:25
10345,5.16,81.13,0,1748989510,6/4/2025 5:25
10346,5.16,81.14,0,1748989516,6/4/2025 5:25
10347,5.06,81.15,0,1748989521,6/4/2025 5:25
10348,5.15,81.17,0,1748989542,6/4/2025 5:25
10349,5.13,81.18,0,1748989547,6/4/2025 5:25
10350,5.2,81.19,0,1748989552,6/4/2025 5:25
10351,5.13,81.2,0,1748989557,6/4/2025 5:25
10352,5.08,81.21,0,1748989562,6/4/2025 5:26
10353,5.06,81.22,0,1748989567,6/4/2025 5:26
10354,5.15,81.22,0,1748989572,6/4/2025 5:26
10355,5.15,81.23,0,1748989578,6/4/2025 5:26
10356,5.21,81.24,0,1748989583,6/4/2025 5:26
10357,5.06,81.24,0,1748989588,6/4/2025 5:26
10358,5.13,81.24,0,1748989593,6/4/2025 5:26
10359,5.11,81.24,0,1748989598,6/4/2025 5:26
10360,5.16,81.25,0,1748989619,6/4/2025 5:26
10361,5.13,81.24,0,1748989624,6/4/2025 5:27
10362,5.08,81.24,0,1748989630,6/4/2025 5:27
10363,5.02,81.24,0,1748989635,6/4/2025 5:27
10364,5.09,81.22,0,1748989640,6/4/2025 5:27
10365,5.04,81.21,0,1748989645,6/4/2025 5:27
10366,5.09,81.2,0,1748989650,6/4/2025 5:27
10367,5.13,81.19,0,1748989655,6/4/2025 5:27
10368,5.06,81.18,0,1748989660,6/4/2025 5:27
10369,5.06,81.17,0,1748989665,6/4/2025 5:27
10370,5.13,81.17,0,1748989671,6/4/2025 5:27
10371,5.2,81.16,0,1748989676,6/4/2025 5:27
10372,5.09,81.14,0,1748989697,6/4/2025 5:28
10373,5.2,81.14,0,1748989702,6/4/2025 5:28
10374,5.16,81.14,0,1748989707,6/4/2025 5:28
10375,5.15,81.14,0,1748989712,6/4/2025 5:28
10376,5.09,81.13,0,1748989717,6/4/2025 5:28
10377,5.28,81.13,0,1748989722,6/4/2025 5:28
10378,5.11,81.13,0,1748989728,6/4/2025 5:28
10379,5.15,81.13,0,1748989733,6/4/2025 5:28
10380,5.2,81.13,0,1748989738,6/4/2025 5:28
10381,5.04,81.13,0,1748989743,6/4/2025 5:29
10382,5.08,81.12,0,1748989748,6/4/2025 5:29
10383,5.2,81.12,0,1748989753,6/4/2025 5:29
10384,5.15,81.11,0,1748989774,6/4/2025 5:29
10385,5.21,81.11,0,1748989779,6/4/2025 5:29
10386,5.06,81.11,0,1748989784,6/4/2025 5:29
10387,5.13,81.11,0,1748989790,6/4/2025 5:29
10388,5.04,81.11,0,1748989795,6/4/2025 5:29
10389,5.13,81.12,0,1748989800,6/4/2025 5:30
10390,4.99,81.12,0,1748989805,6/4/2025 5:30
10391,5.28,81.12,0,1748989810,6/4/2025 5:30
10392,5.15,81.12,0,1748989815,6/4/2025 5:30
10393,5.09,81.12,0,1748989820,6/4/2025 5:30
10394,5.09,81.12,0,1748989825,6/4/2025 5:30
10395,5.13,81.11,0,1748989830,6/4/2025 5:30
10396,5.23,81.08,0,1748989852,6/4/2025 5:30
10397,5.16,81.07,0,1748989857,6/4/2025 5:30
10398,5.23,81.06,0,1748989862,6/4/2025 5:31
10399,5.04,81,0,1748989867,6/4/2025 5:31
10400,5.13,80.94,0,1748989928,6/4/2025 5:32
10401,5.15,80.93,0,1748989933,6/4/2025 5:32
10402,5.2,80.91,0,1748989938,6/4/2025 5:32
10403,5.27,80.9,0,1748989943,6/4/2025 5:32
10404,5.21,80.89,0,1748989948,6/4/2025 5:32
10405,5.27,80.89,0,1748989953,6/4/2025 5:32
10406,5.23,80.88,0,1748989959,6/4/2025 5:32
10407,5.2,80.82,0,1748989964,6/4/2025 5:32
10408,5.08,80.85,0,1748989969,6/4/2025 5:32
10409,5.19702,80.9011,0,1748990006,6/4/2025 5:33
10410,5.07614,80.8429,0,1748990009,6/4/2025 5:33
10411,5.05887,80.8415,0,1748990013,6/4/2025 5:33
10412,5.07614,80.8411,0,1748990016,6/4/2025 5:33
10413,5.09341,80.8413,0,1748990019,6/4/2025 5:33
10414,5.09341,80.8423,0,1748990022,6/4/2025 5:33
10415,5.23155,80.8377,0,1748990025,6/4/2025 5:33
10416,5.19702,80.8289,0,1748990028,6/4/2025 5:33
10417,5.11067,80.8304,0,1748990031,6/4/2025 5:33
10418,5.09341,80.8228,0,1748990034,6/4/2025 5:33
10419,5.19702,80.8178,0,1748990038,6/4/2025 5:33
10420,5.05887,80.8148,0,1748990041,6/4/2025 5:34
10421,5.0416,80.8093,0,1748990044,6/4/2025 5:34
10422,5.11067,80.8024,0,1748990047,6/4/2025 5:34
10423,5.14521,80.8009,0,1748990050,6/4/2025 5:34
10424,5.07614,80.7986,0,1748990053,6/4/2025 5:34
10425,5.12794,80.7948,0,1748990056,6/4/2025 5:34
10426,5.02433,80.7976,0,1748990059,6/4/2025 5:34
10427,5.16248,80.803,0,1748990063,6/4/2025 5:34
10428,5.14521,80.8303,0,1748990066,6/4/2025 5:34
10429,5.23155,80.8771,0,1748990069,6/4/2025 5:34
10430,5.19702,80.8858,0,1748990072,6/4/2025 5:34
10431,5.12794,80.8263,0,1748990075,6/4/2025 5:34
10432,5.16248,80.895,0,1748990078,6/4/2025 5:34
10433,5.28336,80.898,0,1748990081,6/4/2025 5:34
10434,5.19702,80.9021,0,1748990085,6/4/2025 5:34
10435,5.14521,80.9083,0,1748990088,6/4/2025 5:34
10436,5.28336,80.903,0,1748990091,6/4/2025 5:34
10437,5.24882,80.8568,0,1748990094,6/4/2025 5:34
10438,4.79984,80.9247,0,1748990097,6/4/2025 5:34
10439,5.23155,80.915,0,1748990100,6/4/2025 5:35
10440,5.14521,80.9353,0,1748990103,6/4/2025 5:35
10441,5.21428,80.9434,0,1748990106,6/4/2025 5:35
10442,5.05887,80.9493,0,1748990110,6/4/2025 5:35
10443,5.12794,80.9526,0,1748990113,6/4/2025 5:35
10444,5.35243,80.9622,0,1748990116,6/4/2025 5:35
10445,5.17975,80.9638,0,1748990119,6/4/2025 5:35
10446,5.19702,80.9644,0,1748990122,6/4/2025 5:35
10447,5.23155,80.9654,0,1748990125,6/4/2025 5:35
10448,5.16248,80.9682,0,1748990128,6/4/2025 5:35
10449,5.19702,80.9715,0,1748990131,6/4/2025 5:35
10450,5.26609,80.9709,0,1748990135,6/4/2025 5:35
10451,5.19702,80.9701,0,1748990138,6/4/2025 5:35
10452,5.12794,80.97,0,1748990142,6/4/2025 5:35
10453,5.33516,80.9709,0,1748990145,6/4/2025 5:35
10454,5.23155,80.9722,0,1748990147,6/4/2025 5:35
10455,5.19702,80.9739,0,1748990150,6/4/2025 5:35
10456,5.31789,80.9725,0,1748990153,6/4/2025 5:35
10457,0,0,0,1748991693,6/4/2025 6:01
10458,5.23,80.98,0,1748990178,6/4/2025 5:36
10459,5.2,80.98,0,1748990183,6/4/2025 5:36
10460,5.32,80.98,0,1748990188,6/4/2025 5:36
10461,5.35,80.97,0,1748990193,6/4/2025 5:36
10462,5.09,80.96,0,1748990198,6/4/2025 5:36
10463,5.2,80.96,0,1748990203,6/4/2025 5:36
10464,5.32,80.95,0,1748990208,6/4/2025 5:36
10465,5.16,80.95,0,1748990213,6/4/2025 5:36
10466,5.3,80.94,0,1748990219,6/4/2025 5:36
10467,5.27,80.93,0,1748990224,6/4/2025 5:37
10468,5.32,80.93,0,1748990229,6/4/2025 5:37
10469,5.32,80.91,0,1748990234,6/4/2025 5:37
10470,5.3,80.85,0,1748990267,6/4/2025 5:37
10471,5.13,80.84,0,1748990301,6/4/2025 5:38
10472,5.32,80.83,0,1748990306,6/4/2025 5:38
10473,5.28,80.83,0,1748990311,6/4/2025 5:38
10474,5.42,80.83,0,1748990316,6/4/2025 5:38
10475,5.21,80.82,0,1748990322,6/4/2025 5:38
10476,5.3,80.82,0,1748990327,6/4/2025 5:38
10477,5.27,80.82,0,1748990332,6/4/2025 5:38
10478,5.3,80.81,0,1748990337,6/4/2025 5:38
10479,5.34,80.81,0,1748990342,6/4/2025 5:39
10480,5.23,80.81,0,1748990347,6/4/2025 5:39
10481,5.18,80.83,0,1748990387,6/4/2025 5:39
10482,5.3,80.82,0,1748990392,6/4/2025 5:39
10483,5.2,80.82,0,1748990431,6/4/2025 5:40
10484,5.21,80.82,0,1748990436,6/4/2025 5:40
10485,5.23,80.82,0,1748990441,6/4/2025 5:40
10486,5.2,80.83,0,1748990446,6/4/2025 5:40
10487,5.2,80.83,0,1748990452,6/4/2025 5:40
10488,5.15,80.84,0,1748990457,6/4/2025 5:40
10489,5.2,80.85,0,1748990462,6/4/2025 5:41
10490,5.23,80.85,0,1748990467,6/4/2025 5:41
10491,5.08,80.86,0,1748990472,6/4/2025 5:41
10492,5.13,80.87,0,1748990477,6/4/2025 5:41
10493,5.23,80.88,0,1748990482,6/4/2025 5:41
10494,5.21,80.88,0,1748990487,6/4/2025 5:41
10495,5.02,80.89,0,1748990493,6/4/2025 5:41
10496,5.23,80.91,0,1748990514,6/4/2025 5:41
10497,5.09,80.91,0,1748990519,6/4/2025 5:41
10498,5.23,80.92,0,1748990524,6/4/2025 5:42
10499,5.2,80.93,0,1748990529,6/4/2025 5:42
10500,5.16,80.93,0,1748990534,6/4/2025 5:42
10501,5.15,80.94,0,1748990539,6/4/2025 5:42
10502,5.15,80.94,0,1748990544,6/4/2025 5:42
10503,5.04,80.95,0,1748990550,6/4/2025 5:42
10504,5.06,80.96,0,1748990555,6/4/2025 5:42
10505,5.02,80.97,0,1748990560,6/4/2025 5:42
10506,5.13,80.98,0,1748990565,6/4/2025 5:42
10507,5.06,80.98,0,1748990570,6/4/2025 5:42
10508,5.13,81.02,0,1748990591,6/4/2025 5:43
10509,5.09,81.02,0,1748990596,6/4/2025 5:43
10510,5.06,81.03,0,1748990601,6/4/2025 5:43
10511,5.13,81.04,0,1748990606,6/4/2025 5:43
10512,5.11,81.04,0,1748990612,6/4/2025 5:43
10513,5.13,81.05,0,1748990617,6/4/2025 5:43
10514,5.11,81.05,0,1748990622,6/4/2025 5:43
10515,5.09,81.05,0,1748990627,6/4/2025 5:43
10516,5.18,81.06,0,1748990632,6/4/2025 5:43
10517,5.16,81.07,0,1748990637,6/4/2025 5:43
10518,5.32,81.07,0,1748990642,6/4/2025 5:44
10519,5.23,81.08,0,1748990647,6/4/2025 5:44
10520,5.04,81.11,0,1748990669,6/4/2025 5:44
10521,5.15,81.11,0,1748990674,6/4/2025 5:44
10522,5.23,81.11,0,1748990679,6/4/2025 5:44
10523,5.08,81.11,0,1748990684,6/4/2025 5:44
10524,5.09,81.11,0,1748990689,6/4/2025 5:44
10525,5.15,81.11,0,1748990694,6/4/2025 5:44
10526,5.15,81.1,0,1748990699,6/4/2025 5:44
10527,5.11,81.09,0,1748990704,6/4/2025 5:45
10528,5.08,81.08,0,1748990709,6/4/2025 5:45
10529,5.2,81.07,0,1748990715,6/4/2025 5:45
10530,5.08,81.06,0,1748990720,6/4/2025 5:45
10531,5.23,81.06,0,1748990725,6/4/2025 5:45
10532,5.13,81.03,0,1748990746,6/4/2025 5:45
10533,5.06,81.02,0,1748990751,6/4/2025 5:45
10534,5.09,81.02,0,1748990756,6/4/2025 5:45
10535,5.15,81.01,0,1748990761,6/4/2025 5:46
10536,5.15,81.01,0,1748990766,6/4/2025 5:46
10537,5.15,81.02,0,1748990771,6/4/2025 5:46
10538,5.16,81.02,0,1748990777,6/4/2025 5:46
10539,5.16,81.01,0,1748990782,6/4/2025 5:46
10540,5.11,81,0,1748990787,6/4/2025 5:46
10541,5.15,80.99,0,1748990792,6/4/2025 5:46
10542,5.15,80.98,0,1748990797,6/4/2025 5:46
10543,5.09,80.97,0,1748990802,6/4/2025 5:46
10544,5.3,80.93,0,1748990823,6/4/2025 5:47
10545,5.15,80.92,0,1748990828,6/4/2025 5:47
10546,5.16,80.91,0,1748990834,6/4/2025 5:47
10547,5.2,80.9,0,1748990839,6/4/2025 5:47
10548,5.15,80.88,0,1748990844,6/4/2025 5:47
10549,5.02,80.88,0,1748990849,6/4/2025 5:47
10550,5.11,80.86,0,1748990854,6/4/2025 5:47
10551,5.15,80.84,0,1748990859,6/4/2025 5:47
10552,5.02,80.83,0,1748990864,6/4/2025 5:47
10553,5.13,80.81,0,1748990869,6/4/2025 5:47
10554,5.21,80.8,0,1748990875,6/4/2025 5:47
10555,5.15,80.79,0,1748990880,6/4/2025 5:48
10556,5.15,80.77,0,1748990901,6/4/2025 5:48
10557,5.11,80.76,0,1748990906,6/4/2025 5:48
10558,5.16,80.75,0,1748990911,6/4/2025 5:48
10559,5.15,80.74,0,1748990916,6/4/2025 5:48
10560,5.15,80.73,0,1748990921,6/4/2025 5:48
10561,5.16,80.72,0,1748990927,6/4/2025 5:48
10562,5.15,80.71,0,1748990932,6/4/2025 5:48
10563,5.2,80.71,0,1748990937,6/4/2025 5:48
10564,5.2,80.7,0,1748990942,6/4/2025 5:49
10565,5.15,80.69,0,1748990947,6/4/2025 5:49
10566,5.16,80.68,0,1748990952,6/4/2025 5:49
10567,5.27,80.67,0,1748990957,6/4/2025 5:49
10568,5.23,80.64,0,1748990978,6/4/2025 5:49
10569,5.27,80.63,0,1748990983,6/4/2025 5:49
10570,5.16,80.63,0,1748990989,6/4/2025 5:49
10571,5.15,80.62,0,1748990994,6/4/2025 5:49
10572,5.09,80.61,0,1748990999,6/4/2025 5:49
10573,5.15,80.6,0,1748991004,6/4/2025 5:50
10574,5.32,80.59,0,1748991009,6/4/2025 5:50
10575,5.2,80.58,0,1748991014,6/4/2025 5:50
10576,5.16,80.56,0,1748991019,6/4/2025 5:50
10577,5.27,80.55,0,1748991024,6/4/2025 5:50
10578,5.16,80.54,0,1748991029,6/4/2025 5:50
10579,5.15,80.53,0,1748991035,6/4/2025 5:50
10580,5.15,80.49,0,1748991056,6/4/2025 5:50
10581,5.13,80.48,0,1748991061,6/4/2025 5:51
10582,5.28,80.48,0,1748991066,6/4/2025 5:51
10583,5.13,80.47,0,1748991071,6/4/2025 5:51
10584,5.25,80.47,0,1748991076,6/4/2025 5:51
10585,5.13,80.47,0,1748991081,6/4/2025 5:51
10586,5.09,80.47,0,1748991086,6/4/2025 5:51
10587,5.21,80.47,0,1748991092,6/4/2025 5:51
10588,5.2,80.47,0,1748991097,6/4/2025 5:51
10589,5.25,80.47,0,1748991102,6/4/2025 5:51
10590,5.2,80.46,0,1748991107,6/4/2025 5:51
10591,5.28,80.46,0,1748991112,6/4/2025 5:51
10592,5.21,80.43,0,1748991133,6/4/2025 5:52
10593,5.21,80.43,0,1748991138,6/4/2025 5:52
